Sample	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
Res2_Phage_H3_2	323348.0	28877.0	51846.0	62539.0	63972.0	60679.0	56215.0	52213.0	49693.0	47559.0	46747.0	46946.0	47678.0	48169.0	49057.0	48968.0	48225.0	46502.0	42991.0	37873.0	32978.0	28211.0	23412.0	18527.0	14643.0	12466.0	99934.0	1010215.0
Res2_Phage_H4_1	76744.0	6916.0	10752.0	12711.0	13919.0	15037.0	16159.0	16503.0	17280.0	17721.0	17968.0	18162.0	18309.0	18364.0	18172.0	18214.0	18037.0	17694.0	17606.0	17170.0	16851.0	16468.0	15813.0	15255.0	14440.0	13388.0	22796.0	215811.0
Res2_Phage_H4_2	72524.0	6890.0	10716.0	12673.0	13861.0	14975.0	16084.0	16415.0	17174.0	17628.0	17823.0	18013.0	18118.0	18088.0	17815.0	17707.0	17378.0	16695.0	16218.0	15128.0	13812.0	12205.0	9880.0	7014.0	5146.0	4047.0	26328.0	263905.0
Res2_Phage_H5_1	262953.0	2758.0	4125.0	4838.0	5165.0	5142.0	5254.0	5532.0	5441.0	5553.0	5501.0	5621.0	5774.0	5801.0	5633.0	5598.0	5357.0	5438.0	5198.0	5056.0	4954.0	4555.0	4182.0	3776.0	3439.0	3292.0	7573.0	73694.0
Res2_Phage_H5_2	249712.0	2743.0	4126.0	5049.0	5190.0	5112.0	5203.0	5478.0	5369.0	5484.0	5426.0	5517.0	5628.0	5632.0	5341.0	5165.0	4747.0	4485.0	3854.0	3362.0	2802.0	2182.0	1679.0	1074.0	828.0	662.0	9073.0	106280.0
Res2_Phage_H6_1	70097.0	20687.0	31531.0	39068.0	44917.0	49544.0	52931.0	54868.0	56368.0	56544.0	55888.0	54029.0	52598.0	50326.0	47409.0	44771.0	41519.0	38511.0	35520.0	32598.0	30351.0	27648.0	25076.0	22794.0	20782.0	18294.0	25030.0	195856.0
Res2_Phage_H6_2	67463.0	20606.0	31401.0	38935.0	44729.0	49341.0	52719.0	54632.0	56099.0	56266.0	55490.0	53587.0	52043.0	49594.0	46469.0	43405.0	39832.0	36258.0	32363.0	28055.0	23697.0	18896.0	13888.0	8835.0	6309.0	4756.0	29036.0	280851.0
Res2_Phage_I1_1	51284.0	32507.0	59158.0	76985.0	86257.0	90376.0	92229.0	91890.0	91263.0	89425.0	87760.0	86773.0	84388.0	82316.0	79389.0	78307.0	75950.0	73352.0	70765.0	67641.0	64132.0	61248.0	56495.0	51766.0	46558.0	41711.0	53538.0	371782.0
Res2_Phage_I1_2	50109.0	32395.0	58978.0	76741.0	86000.0	90020.0	91927.0	91488.0	90785.0	88906.0	87083.0	85910.0	83283.0	80853.0	77513.0	75523.0	71950.0	67364.0	61792.0	54945.0	46742.0	40473.0	32892.0	25428.0	19960.0	16537.0	70839.0	538809.0
Res2_Phage_I2_1	24319.0	7071.0	13986.0	20384.0	25384.0	31031.0	36311.0	41820.0	47804.0	54006.0	60087.0	66597.0	73104.0	78229.0	82323.0	85284.0	86594.0	85651.0	82915.0	79651.0	74124.0	68234.0	62041.0	55437.0	48471.0	41633.0	47855.0	270565.0
Res2_Phage_I2_2	23312.0	7049.0	13929.0	20263.0	25247.0	30867.0	36122.0	41627.0	47524.0	53664.0	59581.0	66013.0	72287.0	77175.0	80804.0	83039.0	83218.0	80319.0	74749.0	68324.0	60182.0	51817.0	42377.0	30588.0	22292.0	16845.0	58923.0	422774.0
Res2_Phage_I3_1	2329.0	4278.0	10776.0	16364.0	21112.0	24668.0	27333.0	30097.0	32447.0	34524.0	36403.0	37591.0	38674.0	39070.0	40081.0	39894.0	38895.0	38147.0	36966.0	35110.0	33202.0	30629.0	27450.0	24247.0	20635.0	17613.0	24542.0	122947.0
Res2_Phage_I3_2	2186.0	4254.0	10718.0	16266.0	20974.0	24505.0	27150.0	29889.0	32225.0	34249.0	36107.0	37232.0	38231.0	38552.0	39438.0	38918.0	37249.0	35065.0	31470.0	27233.0	22423.0	19659.0	16961.0	13956.0	11635.0	9463.0	31440.0	198576.0
Res2_Phage_I4_1	2918.0	3379.0	6951.0	10971.0	14744.0	19049.0	23711.0	28477.0	34159.0	39582.0	45037.0	50572.0	55303.0	59350.0	61970.0	63850.0	64332.0	63008.0	59920.0	57643.0	52948.0	47599.0	41501.0	35482.0	28586.0	24574.0	40984.0	261027.0
Res2_Phage_I4_2	2797.0	3355.0	6899.0	10886.0	14622.0	18895.0	23506.0	28231.0	33825.0	39173.0	44444.0	49651.0	54172.0	57643.0	59556.0	59990.0	57949.0	52525.0	44428.0	36857.0	27850.0	23181.0	18409.0	14328.0	10777.0	8629.0	56804.0	438245.0
Res2_Phage_I5_1	112488.0	32290.0	52338.0	63323.0	69651.0	73889.0	75889.0	76872.0	77393.0	76418.0	76162.0	74454.0	73104.0	71713.0	69385.0	67636.0	66260.0	63572.0	61363.0	58698.0	55462.0	52142.0	49395.0	45428.0	41540.0	36812.0	48339.0	293603.0
Res2_Phage_I5_2	106700.0	32105.0	52052.0	63003.0	69240.0	73483.0	75422.0	76358.0	76853.0	75864.0	75510.0	73767.0	72345.0	70706.0	68204.0	66064.0	63751.0	59359.0	54784.0	49081.0	43683.0	38566.0	33526.0	26050.0	20429.0	16535.0	58435.0	423744.0
Res2_Phage_I6_1	11295.0	10756.0	20712.0	27600.0	32642.0	36603.0	40210.0	44685.0	48326.0	52895.0	57259.0	62070.0	65904.0	69245.0	72300.0	74149.0	74248.0	73769.0	72723.0	70080.0	66570.0	63091.0	58550.0	53279.0	47953.0	42659.0	51157.0	367215.0
Res2_Phage_I6_2	10771.0	10711.0	20600.0	27477.0	32511.0	36448.0	40046.0	44490.0	48079.0	52618.0	56894.0	61625.0	65331.0	68534.0	71273.0	72759.0	72191.0	70584.0	67661.0	62449.0	54787.0	48557.0	40658.0	32576.0	26048.0	20826.0	68894.0	482547.0
Res2_Phage_J1_1	205023.0	21262.0	38228.0	50563.0	59615.0	65880.0	70468.0	74005.0	76645.0	77809.0	77871.0	77256.0	75966.0	74805.0	72958.0	71660.0	69698.0	66580.0	64087.0	61550.0	57958.0	53604.0	48576.0	43128.0	37497.0	33652.0	88015.0	610239.0
Res2_Phage_J1_2	197580.0	21176.0	38095.0	50415.0	59388.0	65577.0	70114.0	73614.0	76165.0	77289.0	77262.0	76480.0	74985.0	73472.0	71041.0	68732.0	64869.0	58528.0	50811.0	41207.0	26277.0	19666.0	12375.0	7158.0	5183.0	4616.0	112361.0	850162.0
Res2_Phage_J2_1	84840.0	65934.0	109584.0	133060.0	146641.0	152284.0	154024.0	153809.0	150435.0	146145.0	140619.0	133755.0	126026.0	118867.0	110293.0	102054.0	93219.0	85169.0	76864.0	68126.0	60420.0	52665.0	45173.0	38464.0	31246.0	25162.0	31783.0	164261.0
Res2_Phage_J2_2	80119.0	65573.0	108884.0	132247.0	145682.0	151198.0	152822.0	152617.0	149189.0	144876.0	139303.0	132387.0	124525.0	117223.0	108275.0	99408.0	89253.0	78370.0	65944.0	53404.0	43011.0	34449.0	27632.0	21352.0	16115.0	12457.0	46081.0	308526.0
Res2_Phage_J4_1	34846.0	17835.0	32210.0	45804.0	57472.0	66977.0	75102.0	81048.0	84879.0	88648.0	90734.0	92310.0	92799.0	92005.0	91973.0	90733.0	88223.0	85153.0	81255.0	78204.0	72993.0	66886.0	61317.0	54422.0	47437.0	40521.0	50798.0	331927.0
Res2_Phage_J4_2	33205.0	17724.0	32017.0	45507.0	57123.0	66526.0	74544.0	80418.0	84133.0	87795.0	89740.0	91110.0	91428.0	90099.0	89394.0	87166.0	82435.0	75681.0	66858.0	59696.0	51217.0	43732.0	36047.0	26115.0	19121.0	14914.0	67145.0	533621.0
Res2_Phage_J5_1	35517.0	8212.0	13404.0	16135.0	17975.0	19083.0	20536.0	21293.0	21985.0	22480.0	22790.0	22742.0	22568.0	22295.0	21783.0	21494.0	20520.0	19611.0	19140.0	17702.0	17500.0	16238.0	15562.0	14969.0	13878.0	12653.0	19768.0	151013.0
Res2_Phage_J5_2	33983.0	8157.0	13341.0	16083.0	17897.0	18992.0	20415.0	21190.0	21864.0	22346.0	22642.0	22583.0	22379.0	22043.0	21501.0	21116.0	19995.0	18845.0	17907.0	15871.0	14339.0	11751.0	9504.0	6917.0	5243.0	4363.0	24103.0	193476.0
Res2_Phage_J6_1	26744.0	16718.0	27953.0	35131.0	39689.0	42398.0	44103.0	45883.0	46425.0	46404.0	47681.0	48214.0	48697.0	49440.0	49570.0	50744.0	50919.0	51457.0	51785.0	51441.0	50532.0	48590.0	45733.0	42029.0	37091.0	32486.0	62983.0	378868.0
Res2_Phage_J6_2	25274.0	16572.0	27728.0	34859.0	39330.0	41994.0	43684.0	45425.0	45960.0	45860.0	47046.0	47546.0	47892.0	48337.0	48217.0	48725.0	47476.0	45165.0	40705.0	34686.0	28135.0	25047.0	22436.0	19574.0	16735.0	14547.0	77448.0	543305.0
