Sample	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
trimmed_Res2_DNA_G1_1_paired	32080.0	67957.0	73526.0	79893.0	87910.0	94402.0	103916.0	116734.0	129228.0	141645.0	152462.0	161487.0	174778.0	189530.0	201628.0	212869.0	226816.0	251686.0	386044.0	1002756.0	340002.0	350918.0	391262.0	476916.0	814359.0	5299522.0	24806734.0
trimmed_Res2_DNA_G1_2_paired	101105.0	210872.0	224757.0	242255.0	259622.0	272999.0	291505.0	309217.0	330629.0	353292.0	379577.0	401869.0	436878.0	466625.0	503451.0	539618.0	586043.0	642919.0	706422.0	777431.0	853594.0	938946.0	1077330.0	1284829.0	1908670.0	7301366.0	14965239.0
trimmed_Res2_DNA_G2_1_paired	27316.0	58545.0	62630.0	68923.0	73994.0	80237.0	88857.0	99822.0	110081.0	121533.0	130450.0	140001.0	152475.0	162554.0	172802.0	182290.0	194704.0	217008.0	322100.0	810004.0	294162.0	307969.0	339600.0	415501.0	703379.0	4571734.0	25637709.0
trimmed_Res2_DNA_G2_2_paired	112179.0	233098.0	247564.0	262833.0	281193.0	296294.0	315028.0	332035.0	352837.0	373336.0	394867.0	419909.0	450021.0	470661.0	503508.0	530349.0	567457.0	616274.0	673094.0	727142.0	792936.0	863854.0	973642.0	1140396.0	1642868.0	6062955.0	15910050.0
trimmed_Res2_DNA_G3_1_paired	31911.0	68128.0	72683.0	78690.0	86209.0	93354.0	103486.0	115030.0	127312.0	139306.0	150622.0	158985.0	171984.0	183950.0	194744.0	205273.0	217740.0	242481.0	349071.0	811701.0	324384.0	338703.0	371603.0	453511.0	754618.0	4568715.0	25079438.0
trimmed_Res2_DNA_G3_2_paired	105813.0	224252.0	237024.0	255702.0	273299.0	288254.0	306353.0	323788.0	345558.0	365888.0	389601.0	412672.0	442227.0	463603.0	494816.0	521411.0	560918.0	608363.0	663049.0	716826.0	785623.0	855052.0	962160.0	1129637.0	1630520.0	6058529.0	16072694.0
trimmed_Res2_DNA_G4_1_paired	29849.0	63585.0	68605.0	74111.0	79806.0	86218.0	95667.0	106825.0	119098.0	130392.0	139545.0	148562.0	161562.0	175839.0	186620.0	199438.0	212378.0	236406.0	356491.0	924047.0	321715.0	334037.0	369303.0	450793.0	759081.0	4904961.0	23742410.0
trimmed_Res2_DNA_G4_2_paired	95334.0	200369.0	213769.0	229376.0	244480.0	260866.0	276618.0	295196.0	314704.0	336238.0	358206.0	386383.0	417334.0	447738.0	483831.0	518006.0	562480.0	615306.0	678440.0	740137.0	816559.0	895352.0	1019088.0	1214308.0	1796430.0	6745181.0	14315615.0
trimmed_Res2_DNA_G5_1_paired	38276.0	81093.0	87482.0	94244.0	103768.0	112258.0	123058.0	137543.0	154190.0	169268.0	181493.0	192255.0	206311.0	222453.0	240702.0	253529.0	272947.0	300671.0	465214.0	1226963.0	400141.0	414912.0	462665.0	558340.0	920829.0	5453916.0	29275096.0
trimmed_Res2_DNA_G5_2_paired	141276.0	294632.0	310675.0	329903.0	348401.0	367962.0	392482.0	417781.0	446584.0	472335.0	503924.0	539501.0	582967.0	613332.0	659937.0	702239.0	757457.0	824017.0	899869.0	974615.0	1063783.0	1148450.0	1294160.0	1503754.0	2118642.0	7174842.0	17266097.0
trimmed_Res2_DNA_G6_1_paired	30813.0	65240.0	70316.0	76158.0	83517.0	89520.0	98929.0	111380.0	125251.0	136493.0	147105.0	155843.0	168663.0	184647.0	197313.0	208771.0	224791.0	247977.0	377468.0	970456.0	337670.0	354205.0	390020.0	475398.0	796674.0	4973968.0	23532649.0
